step,position,action,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl
120,19.963898,LONG,-0.002064,-0.041211,2e-06,-0.041213,-0.675139
121,19.954514,LONG,0.001721,0.034332,5e-06,0.034327,-0.640812
122,19.931524,LONG,-0.000206,-0.004112,1.1e-05,-0.004123,-0.644935
123,19.911301,LONG,0.000206,0.004108,1e-05,0.004098,-0.640838
124,19.941885,LONG,-0.002134,-0.042554,1.5e-05,-0.042569,-0.683407
125,-18.457857,SHORT,0.000482,-0.008901,0.0192,-0.028101,-0.711508
126,-15.553845,SHORT,-0.000689,0.010716,0.001452,0.009264,-0.702243
127,3.344271,LONG,-0.002277,-0.007615,0.009449,-0.017064,-0.719307
128,19.581985,LONG,-0.00575,-0.112599,0.008119,-0.120718,-0.840025
129,19.962601,LONG,0.003745,0.074756,0.00019,0.074566,-0.76546
130,19.966576,LONG,-0.000762,-0.015208,2e-06,-0.01521,-0.78067
131,19.967937,LONG,-0.002775,-0.055405,1e-06,-0.055406,-0.836076
132,19.967621,LONG,-0.001529,-0.030538,0.0,-0.030538,-0.866614
133,8.155477,LONG,-0.002926,-0.023865,0.005906,-0.029771,-0.896384
134,19.873823,LONG,0.002439,0.048474,0.005859,0.042615,-0.853769
135,19.806046,LONG,0.004237,0.083915,3.4e-05,0.083881,-0.769888
136,-19.381229,SHORT,-0.002498,0.048419,0.019594,0.028826,-0.741062
137,19.96447,LONG,0.003468,0.069239,0.019673,0.049567,-0.691495
138,19.971767,LONG,0.001246,0.024877,4e-06,0.024873,-0.666622
139,19.968578,LONG,-0.007009,-0.139966,2e-06,-0.139967,-0.80659
140,19.966307,LONG,-0.001324,-0.026437,1e-06,-0.026438,-0.833028
141,19.965168,LONG,0.004384,0.087521,1e-06,0.08752,-0.745507
