step,position,action,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl
5871,19.946171,LONG,-0.001142,-0.022785,2e-06,-0.022787,26.137728
5872,19.950855,LONG,0.001341,0.026751,2e-06,0.026749,26.164476
5873,19.945503,LONG,-0.002186,-0.043601,3e-06,-0.043604,26.120873
5874,19.95166,LONG,0.001541,0.030738,3e-06,0.030735,26.151608
5875,19.950834,LONG,0.003421,0.068245,0.0,0.068245,26.219853
5876,19.945135,LONG,0.00089,0.01776,3e-06,0.017757,26.23761
5877,-19.939604,SHORT,-0.005156,0.102802,0.019942,0.08286,26.320469
5878,-19.686556,SHORT,0.001986,-0.039099,0.000127,-0.039226,26.281243
5879,-19.670828,SHORT,0.010363,-0.203845,8e-06,-0.203852,26.077391
5880,-19.883394,SHORT,-0.011008,0.218873,0.000106,0.218767,26.296158
5881,-5.019185,SHORT,0.005593,-0.028073,0.007432,-0.035505,26.260653
5882,-17.004967,SHORT,-0.01032,0.175484,0.005993,0.169492,26.430144
5883,14.062426,LONG,-0.008162,-0.114779,0.015534,-0.130312,26.299832
5884,19.953947,LONG,0.001055,0.021057,0.002946,0.018112,26.317944
5885,19.93438,LONG,-0.014214,-0.283348,1e-05,-0.283358,26.034585
5886,19.950605,LONG,0.000815,0.016256,8e-06,0.016247,26.050833
5887,19.94747,LONG,0.001119,0.022326,2e-06,0.022325,26.073158
5888,19.942482,LONG,0.008052,0.160579,2e-06,0.160576,26.233734
5889,19.958673,LONG,-0.003891,-0.077666,8e-06,-0.077674,26.15606
5890,19.957771,LONG,0.003336,0.066587,0.0,0.066586,26.222646
5891,19.954622,LONG,0.007291,0.14549,2e-06,0.145488,26.368134
5892,19.956127,LONG,-0.007846,-0.156582,1e-06,-0.156583,26.211551
5893,19.831745,LONG,-0.000101,-0.002003,6.2e-05,-0.002065,26.209486
5894,19.844097,LONG,0.003982,0.07901,6e-06,0.079004,26.28849
5895,19.357466,LONG,0.005668,0.109713,0.000243,0.10947,26.39796
5896,2.917788,LONG,-0.006372,-0.018593,0.00822,-0.026812,26.371147
5897,-19.88241,SHORT,0.001961,-0.038992,0.0114,-0.050392,26.320755
5898,-19.73786,SHORT,0.006759,-0.133408,7.2e-05,-0.13348,26.187275
5899,-19.882706,SHORT,-0.008016,0.159373,7.2e-05,0.159301,26.346576
5900,-19.789009,SHORT,0.000302,-0.005971,4.7e-05,-0.006018,26.340558
5901,19.982311,LONG,0.002912,0.058193,0.019886,0.038307,26.378865
5902,19.954193,LONG,-0.001405,-0.028033,1.4e-05,-0.028047,26.350819
5903,19.954645,LONG,0.006656,0.132808,0.0,0.132808,26.483627
5904,19.948982,LONG,0.001595,0.031813,3e-06,0.031811,26.515437
5905,19.952419,LONG,0.006601,0.131706,2e-06,0.131704,26.647142
5906,19.943937,LONG,-0.006452,-0.128671,4e-06,-0.128675,26.518467
5907,19.947927,LONG,-0.004041,-0.08061,2e-06,-0.080612,26.437855
5908,19.955282,LONG,0.003045,0.060759,4e-06,0.060755,26.49861
5909,19.934118,LONG,-0.001347,-0.026842,1.1e-05,-0.026853,26.471757
5910,19.937836,LONG,0.003189,0.063579,2e-06,0.063577,26.535334
5911,19.927822,LONG,-0.001593,-0.031748,5e-06,-0.031753,26.503581
5912,19.927177,LONG,-0.000548,-0.010925,0.0,-0.010925,26.492656
5913,19.94824,LONG,0.002141,0.042717,1.1e-05,0.042706,26.535362
5914,19.935886,LONG,-0.00249,-0.049649,6e-06,-0.049655,26.485708
5915,19.94455,LONG,0.000399,0.007956,4e-06,0.007951,26.493659
5916,19.945082,LONG,0.007796,0.155493,0.0,0.155493,26.649151
5917,-19.939415,SHORT,-0.007896,0.157437,0.019942,0.137495,26.786646
5918,-19.89653,SHORT,0.002887,-0.05745,2.1e-05,-0.057472,26.729174
5919,-19.920158,SHORT,0.003672,-0.073145,1.2e-05,-0.073157,26.656017
5920,-19.937456,SHORT,0.002226,-0.044388,9e-06,-0.044396,26.611621
5921,-19.935457,SHORT,-0.003813,0.076005,1e-06,0.076004,26.687625
5922,-19.92684,SHORT,0.004109,-0.08188,4e-06,-0.081884,26.605741
5923,-19.936907,SHORT,0.006206,-0.123722,5e-06,-0.123727,26.482014
5924,-19.945124,SHORT,-0.007541,0.150396,4e-06,0.150392,26.632406
5925,-19.813107,SHORT,-0.003022,0.059881,6.6e-05,0.059815,26.692221
5926,-18.379435,SHORT,0.001041,-0.019142,0.000717,-0.019859,26.672362
5927,0.0,FLAT,0.008096,0.0,0.00919,-0.00919,26.663172
5928,11.619271,LONG,0.004318,0.050167,0.00581,0.044357,26.707529
5929,19.593895,LONG,-0.007617,-0.149253,0.003987,-0.15324,26.554289
5930,19.936317,LONG,0.002119,0.042245,0.000171,0.042074,26.596363
5931,19.937605,LONG,-0.002958,-0.058975,1e-06,-0.058976,26.537387
5932,19.9433,LONG,0.013584,0.270902,3e-06,0.2709,26.808287
5933,19.944893,LONG,0.009694,0.19335,1e-06,0.193349,27.001636
5934,18.177767,LONG,-0.002415,-0.043895,0.000884,-0.044779,26.956858
5935,-16.372791,SHORT,0.005978,-0.097876,0.017275,-0.115151,26.841707
5936,-19.819742,SHORT,0.000384,-0.00762,0.001723,-0.009343,26.832364
5937,-19.851751,SHORT,-9.6e-05,0.001908,1.6e-05,0.001892,26.834255
5938,-19.504452,SHORT,-0.002695,0.052555,0.000174,0.052381,26.886637
5939,-16.053152,SHORT,0.007106,-0.114066,0.001726,-0.115791,26.770845
5940,-12.382517,SHORT,0.002246,-0.027811,0.001835,-0.029646,26.741199
5941,-19.725435,SHORT,-0.005408,0.106683,0.003671,0.103011,26.844211
5942,-18.47756,SHORT,0.000336,-0.006206,0.000624,-0.00683,26.837381
5943,3.876601,LONG,-0.000816,-0.003163,0.011177,-0.01434,26.823041
5944,19.947853,LONG,-0.006938,-0.138401,0.008036,-0.146436,26.676604
5945,-19.938869,SHORT,-0.000435,0.008678,0.019943,-0.011265,26.665339
5946,-19.57939,SHORT,-0.006162,0.120647,0.00018,0.120467,26.785806
5947,-19.133821,SHORT,0.0,-0.0,0.000223,-0.000223,26.785583
5948,-18.621027,SHORT,0.00906,-0.168705,0.000256,-0.168961,26.616622
5949,19.98506,LONG,0.001879,0.037556,0.019303,0.018253,26.634875
5950,19.960377,LONG,-0.008703,-0.173712,1.2e-05,-0.173725,26.46115
5951,19.961323,LONG,0.000874,0.01744,0.0,0.01744,26.47859
5952,19.958612,LONG,-0.000971,-0.019376,1e-06,-0.019378,26.459212
5953,19.958609,LONG,-0.000534,-0.010665,0.0,-0.010665,26.448547
5954,19.95574,LONG,-0.006924,-0.13817,1e-06,-0.138171,26.310376
5955,19.958321,LONG,-0.001469,-0.029317,1e-06,-0.029319,26.281057
5956,19.962572,LONG,-0.006193,-0.123632,2e-06,-0.123634,26.157423
5957,19.960253,LONG,0.003544,0.070732,1e-06,0.070731,26.228154
5958,19.956987,LONG,0.007001,0.13972,2e-06,0.139719,26.367873
5959,19.935455,LONG,0.001073,0.021386,1.1e-05,0.021375,26.389248
5960,19.84326,LONG,-0.0042,-0.083343,4.6e-05,-0.083389,26.30586
5961,19.9585,LONG,0.005807,0.115899,5.8e-05,0.115842,26.421701
5962,19.957758,LONG,-0.004535,-0.090516,0.0,-0.090516,26.331185
5963,19.958763,LONG,-0.002104,-0.041993,1e-06,-0.041993,26.289192
5964,19.95644,LONG,-0.007572,-0.151104,1e-06,-0.151105,26.138086
5965,19.837271,LONG,0.001233,0.024461,6e-05,0.024401,26.162488
5966,19.913097,LONG,-0.000493,-0.009818,3.8e-05,-0.009856,26.152632
5967,19.799503,LONG,0.001232,0.024396,5.7e-05,0.024339,26.176971
5968,19.699528,LONG,0.002116,0.04168,5e-05,0.04163,26.218601
5969,19.955479,LONG,0.001473,0.029404,0.000128,0.029276,26.247877
5970,19.952055,LONG,0.002892,0.057692,2e-06,0.05769,26.305567
5971,19.947132,LONG,0.003761,0.075024,2e-06,0.075022,26.380589
5972,19.934008,LONG,-0.036239,-0.722397,7e-06,-0.722404,25.658185
5973,19.92045,LONG,-0.017183,-0.3423,7e-06,-0.342307,25.315878
5974,19.960331,LONG,0.005437,0.108519,2e-05,0.108499,25.424377
5975,19.955057,LONG,-0.012404,-0.247522,3e-06,-0.247525,25.176853
5976,19.958431,LONG,0.005887,0.117488,2e-06,0.117486,25.294339
5977,19.959768,LONG,0.003238,0.064636,1e-06,0.064636,25.358974
5978,19.958439,LONG,-0.004217,-0.084165,1e-06,-0.084166,25.274808
5979,19.956596,LONG,0.014987,0.299092,1e-06,0.299091,25.573899
5980,19.951571,LONG,-0.003051,-0.060868,3e-06,-0.060871,25.513028
5981,19.928986,LONG,0.000967,0.019273,1.1e-05,0.019262,25.53229
5982,19.911757,LONG,-0.003823,-0.076121,9e-06,-0.07613,25.456161
5983,19.865175,LONG,-0.000613,-0.012178,2.3e-05,-0.012201,25.443959
5984,19.912888,LONG,-0.001432,-0.028512,2.4e-05,-0.028536,25.415423
5985,19.873819,LONG,-0.002921,-0.058056,2e-05,-0.058075,25.357348
5986,19.868847,LONG,-0.014163,-0.281395,2e-06,-0.281398,25.07595
5987,19.942394,LONG,-0.002815,-0.056138,3.7e-05,-0.056174,25.019776
5988,19.948799,LONG,0.004895,0.097651,3e-06,0.097648,25.117423
5989,19.953913,LONG,0.004199,0.083786,3e-06,0.083783,25.201207
5990,19.951698,LONG,-0.004147,-0.08274,1e-06,-0.082741,25.118466
5991,19.949314,LONG,0.014235,0.283981,1e-06,0.28398,25.402445
5992,19.933174,LONG,-0.007557,-0.150625,8e-06,-0.150633,25.251812
5993,19.919884,LONG,-0.000103,-0.002056,7e-06,-0.002062,25.249749
5994,19.919783,LONG,-0.006212,-0.123739,0.0,-0.123739,25.126011
5995,19.930929,LONG,0.003473,0.069221,6e-06,0.069215,25.195226
5996,19.939365,LONG,0.006447,0.128559,4e-06,0.128554,25.32378
5997,19.9328,LONG,-0.005,-0.099656,3e-06,-0.09966,25.22412
5998,19.934105,LONG,0.001085,0.021619,1e-06,0.021618,25.245739
5999,19.933153,LONG,0.003967,0.079065,0.0,0.079065,25.324803
6000,19.92452,LONG,0.00149,0.029684,4e-06,0.02968,25.354483
6001,-19.934875,SHORT,-0.009853,0.196425,0.01993,0.176495,25.530978
6002,-19.916641,SHORT,-0.00525,0.10456,9e-06,0.104551,25.635529
6003,-19.907354,SHORT,0.003538,-0.070425,5e-06,-0.070429,25.5651
6004,-19.912655,SHORT,-0.001663,0.033119,3e-06,0.033116,25.598216
6005,19.900768,LONG,-0.000312,-0.006212,0.019907,-0.026119,25.572097
6006,19.937756,LONG,-0.003023,-0.060263,1.8e-05,-0.060282,25.511815
6007,19.937222,LONG,-0.013822,-0.275564,0.0,-0.275564,25.236251
6008,19.955715,LONG,0.000741,0.014779,9e-06,0.01477,25.251021
6009,19.957701,LONG,0.005747,0.114703,1e-06,0.114702,25.365722
6010,19.954395,LONG,5.3e-05,0.001049,2e-06,0.001047,25.36677
6011,19.954094,LONG,0.003307,0.065981,0.0,0.065981,25.432751
6012,19.950516,LONG,0.001885,0.037599,2e-06,0.037597,25.470348
6013,19.956224,LONG,0.002977,0.059404,3e-06,0.059402,25.52975
6014,19.946566,LONG,0.001875,0.03741,5e-06,0.037405,25.567155
6015,19.938835,LONG,0.004052,0.080783,4e-06,0.080779,25.647934
6016,19.928804,LONG,-0.001868,-0.037225,5e-06,-0.03723,25.610704
6017,19.455252,LONG,-0.000831,-0.016173,0.000237,-0.01641,25.594294
6018,19.813831,LONG,0.005391,0.106819,0.000179,0.10664,25.700933
6019,10.454505,LONG,-0.004404,-0.046042,0.00468,-0.050722,25.650212
6020,18.954618,LONG,0.003111,0.058963,0.00425,0.054713,25.704925
6021,-19.928669,SHORT,-0.002851,0.05682,0.019442,0.037378,25.742302
6022,-19.877823,SHORT,-0.001091,0.021682,2.5e-05,0.021657,25.763959
6023,-19.726734,SHORT,0.004304,-0.084908,7.6e-05,-0.084983,25.678976
6024,-19.89562,SHORT,0.003461,-0.068859,8.4e-05,-0.068943,25.610032
6025,-17.4415,SHORT,-0.0016,0.027904,0.001227,0.026677,25.636709
6026,-12.535872,SHORT,0.001961,-0.02458,0.002453,-0.027033,25.609676
6027,-10.533202,SHORT,-0.000516,0.005431,0.001001,0.00443,25.614106
6028,-1.870523,SHORT,-0.003203,0.005991,0.004331,0.00166,25.615766
6029,-14.58538,SHORT,0.000155,-0.002264,0.006357,-0.008621,25.607145
6030,-11.458186,SHORT,0.004027,-0.046143,0.001564,-0.047706,25.559438
6031,-19.027805,SHORT,0.001545,-0.02939,0.003785,-0.033174,25.526264
6032,-19.684214,SHORT,0.003082,-0.060666,0.000328,-0.060995,25.465269
6033,5.917888,LONG,0.000564,0.003338,0.012801,-0.009463,25.455806
6034,19.837399,LONG,0.002662,0.052805,0.00696,0.045845,25.501651
6035,19.88397,LONG,0.000204,0.004066,2.3e-05,0.004042,25.505693
6036,19.89987,LONG,-0.002047,-0.040726,8e-06,-0.040734,25.464959
6037,-17.995512,SHORT,-0.001794,0.032287,0.018948,0.01334,25.478299
6038,-18.94677,SHORT,-0.001386,0.026266,0.000476,0.02579,25.504089
6039,-1.018943,SHORT,0.001284,-0.001308,0.008964,-0.010272,25.493817
6040,13.539536,LONG,0.002153,0.029149,0.007279,0.021869,25.515686
6041,19.954763,LONG,0.005718,0.114109,0.003208,0.110901,25.626588
6042,19.939014,LONG,0.001475,0.029417,8e-06,0.029409,25.655997
6043,19.898172,LONG,0.00335,0.06665,2e-05,0.06663,25.722627
6044,19.892138,LONG,-0.001065,-0.021176,3e-06,-0.021179,25.701447
6045,-19.919538,SHORT,0.000659,-0.01313,0.019906,-0.033036,25.668412
6046,-19.197638,SHORT,-0.00208,0.039937,0.000361,0.039576,25.707988
6047,-17.561056,SHORT,0.000863,-0.015157,0.000818,-0.015975,25.692013
6048,-13.333127,SHORT,-0.001117,0.014894,0.002114,0.01278,25.704793
6049,2.818838,LONG,0.000254,0.000716,0.008076,-0.00736,25.697433
6050,19.808607,LONG,-0.001932,-0.03827,0.008495,-0.046765,25.650668
6051,19.912609,LONG,0.003607,0.071819,5.2e-05,0.071767,25.722436
6052,19.903612,LONG,0.000558,0.011099,4e-06,0.011094,25.73353
6053,-19.946423,SHORT,-0.004164,0.083064,0.019925,0.063139,25.796669
6054,-19.81024,SHORT,0.001068,-0.02116,6.8e-05,-0.021228,25.775441
6055,-19.847879,SHORT,-0.008987,0.178382,1.9e-05,0.178363,25.953804
6056,-18.632492,SHORT,0.0,-0.0,0.000608,-0.000608,25.953196
6057,-19.699747,SHORT,-0.004009,0.078977,0.000534,0.078444,26.031639
6058,-19.059937,SHORT,0.004163,-0.079345,0.00032,-0.079665,25.951974
6059,-19.483723,SHORT,0.003073,-0.059864,0.000212,-0.060076,25.891899
6060,-19.803425,SHORT,-0.000409,0.008102,0.00016,0.007942,25.899841
6061,-19.906307,SHORT,-0.004614,0.091852,5.1e-05,0.0918,25.991641
6062,-19.771435,SHORT,0.002207,-0.04364,6.7e-05,-0.043707,25.947934
6063,-19.810341,SHORT,-0.006585,0.130446,1.9e-05,0.130426,26.07836
6064,-19.560709,SHORT,0.004018,-0.07859,0.000125,-0.078714,25.999646
6065,-18.53373,SHORT,-0.001492,0.02765,0.000513,0.027137,26.026782
6066,-18.673618,SHORT,0.002211,-0.041293,7e-05,-0.041363,25.985419
6067,-19.664131,SHORT,-0.008253,0.162288,0.000495,0.161793,26.147212
6068,-18.830315,SHORT,0.003619,-0.068148,0.000417,-0.068565,26.078647
6069,-19.70257,SHORT,-0.002222,0.043771,0.000436,0.043335,26.121982
6070,-19.653584,SHORT,-0.002745,0.05395,2.4e-05,0.053926,26.175907
6071,-19.690992,SHORT,0.000519,-0.01021,1.9e-05,-0.010229,26.165679
6072,-19.821709,SHORT,-0.01126,0.223194,6.5e-05,0.223129,26.388808
6073,-17.836002,SHORT,-0.001784,0.03182,0.000993,0.030827,26.419635
6074,3.214026,LONG,0.002099,0.006745,0.010525,-0.00378,26.415854
6075,16.784988,LONG,-0.005202,-0.087314,0.006785,-0.0941,26.321755
6076,19.874966,LONG,-0.004964,-0.098667,0.001545,-0.100212,26.221543
6077,19.835426,LONG,-0.0076,-0.150744,2e-05,-0.150764,26.070779
6078,19.920692,LONG,-0.001174,-0.023394,4.3e-05,-0.023436,26.047343
6079,19.922979,LONG,-0.005946,-0.118466,1e-06,-0.118467,25.928876
6080,19.936302,LONG,-0.008146,-0.162404,7e-06,-0.16241,25.766466
6081,19.956125,LONG,0.00454,0.090597,1e-05,0.090587,25.857053
6082,19.950474,LONG,-0.007524,-0.150098,3e-06,-0.1501,25.706952
6083,19.946966,LONG,5.4e-05,0.001084,2e-06,0.001082,25.708034
6084,19.947618,LONG,0.004499,0.089745,0.0,0.089744,25.797779
6085,19.959551,LONG,0.002862,0.057131,6e-06,0.057125,25.854903
6086,19.958319,LONG,-0.006004,-0.119831,1e-06,-0.119832,25.735071
6087,19.954502,LONG,0.010041,0.200355,2e-06,0.200353,25.935424
6088,19.955112,LONG,0.00161,0.032129,0.0,0.032128,25.967552
6089,19.937815,LONG,-0.003868,-0.077129,9e-06,-0.077138,25.890415
6090,19.941854,LONG,-0.003451,-0.068824,2e-06,-0.068826,25.821588
6091,19.938675,LONG,-0.002813,-0.056086,2e-06,-0.056088,25.7655
6092,19.950253,LONG,-0.000488,-0.009729,6e-06,-0.009735,25.755766
6093,12.763126,LONG,-0.002225,-0.028393,0.003594,-0.031986,25.72378
6094,-16.908773,SHORT,0.006659,-0.112594,0.014836,-0.12743,25.596349
6095,-19.850447,SHORT,-0.006224,0.123559,0.001471,0.122088,25.718437
6096,-19.820366,SHORT,-5.4e-05,0.001076,1.5e-05,0.001061,25.719498
6097,-19.917242,SHORT,-0.002011,0.040054,4.8e-05,0.040006,25.759504
6098,-19.906162,SHORT,0.002011,-0.040032,6e-06,-0.040038,25.719467
6099,-19.92045,SHORT,0.0,-0.0,7e-06,-7e-06,25.71946
6100,-19.921606,SHORT,0.001411,-0.028104,1e-06,-0.028105,25.691355
6101,19.974123,LONG,0.001463,0.02922,0.019948,0.009272,25.700627
6102,19.950018,LONG,-0.00168,-0.033512,1.2e-05,-0.033524,25.667103
6103,19.952192,LONG,0.002383,0.047554,1e-06,0.047553,25.714656
6104,19.94824,LONG,0.001244,0.024808,2e-06,0.024806,25.739462
6105,19.950016,LONG,0.002429,0.048452,1e-06,0.048452,25.787913
6106,19.946442,LONG,-0.001834,-0.036591,2e-06,-0.036593,25.75132
6107,19.947039,LONG,0.002589,0.05164,0.0,0.05164,25.80296
6108,19.940048,LONG,0.002958,0.058986,3e-06,0.058983,25.861943
6109,19.937649,LONG,0.007491,0.149346,1e-06,0.149345,26.011288
6110,19.867134,LONG,-0.010718,-0.21294,3.5e-05,-0.212975,25.798313
6111,19.934378,LONG,-0.001294,-0.025794,3.4e-05,-0.025828,25.772485
6112,19.942953,LONG,-0.00216,-0.043083,4e-06,-0.043087,25.729398
6113,19.927948,LONG,0.003562,0.070983,8e-06,0.070976,25.800374
6114,19.920515,LONG,0.004998,0.099557,4e-06,0.099554,25.899927
6115,19.312317,LONG,-0.002469,-0.04768,0.000304,-0.047984,25.851944
6116,19.860764,LONG,0.006214,0.123419,0.000274,0.123144,25.975088
6117,19.931303,LONG,0.000534,0.010641,3.5e-05,0.010606,25.985694
6118,19.910265,LONG,-0.000267,-0.005314,1.1e-05,-0.005325,25.980369
6119,19.911312,LONG,-0.002352,-0.04683,1e-06,-0.046831,25.933539
6120,19.927929,LONG,0.004272,0.085135,8e-06,0.085127,26.018665
6121,19.92811,LONG,0.000959,0.019106,0.0,0.019105,26.037771
6122,19.909008,LONG,-0.001279,-0.025454,1e-05,-0.025463,26.012307
6123,19.913839,LONG,-0.0016,-0.031871,2e-06,-0.031873,25.980434
6124,19.928356,LONG,-0.001336,-0.026617,7e-06,-0.026625,25.95381
6125,-19.946537,SHORT,-0.001337,0.026677,0.019937,0.00674,25.96055
6126,-19.914442,SHORT,0.00454,-0.090412,1.6e-05,-0.090428,25.870122
6127,-19.930994,SHORT,0.001172,-0.023353,8e-06,-0.023362,25.84676
6128,-19.9401,SHORT,-0.001225,0.024427,5e-06,0.024422,25.871182
6129,-19.925198,SHORT,-0.00331,0.065946,7e-06,0.065938,25.937121
6130,-19.882235,SHORT,-0.000856,0.017017,2.1e-05,0.016996,25.954116
6131,-19.790747,SHORT,0.004698,-0.092984,4.6e-05,-0.09303,25.861087
6132,-19.908258,SHORT,-0.001546,0.030776,5.9e-05,0.030717,25.891804
6133,19.958645,LONG,0.002877,0.057414,0.019933,0.03748,25.929284
6134,19.946522,LONG,-0.000692,-0.013798,6e-06,-0.013804,25.91548
6135,19.945948,LONG,-0.004107,-0.081922,0.0,-0.081923,25.833557
6136,19.955818,LONG,-0.003963,-0.079088,5e-06,-0.079093,25.754464
6137,-19.943119,SHORT,-0.001557,0.03106,0.019949,0.01111,25.765574
6138,-19.790928,SHORT,0.000645,-0.01276,7.6e-05,-0.012836,25.752738
6139,-19.68416,SHORT,0.002307,-0.04541,5.3e-05,-0.045463,25.707275
6140,-19.855484,SHORT,0.000964,-0.019143,8.6e-05,-0.019229,25.688046
6141,19.934013,LONG,0.002566,0.051159,0.019895,0.031265,25.719311
6142,19.946747,LONG,0.002666,0.053186,6e-06,0.053179,25.77249
6143,19.909393,LONG,0.002925,0.058232,1.9e-05,0.058213,25.830703
6144,19.74341,LONG,0.00371,0.073252,8.3e-05,0.073169,25.903872
6145,15.842539,LONG,0.0,0.0,0.00195,-0.00195,25.901921
6146,1.259449,LONG,-0.003339,-0.004205,0.007292,-0.011496,25.890425
6147,11.724289,LONG,-0.001806,-0.021179,0.005232,-0.026411,25.864014
6148,19.848003,LONG,0.000797,0.015826,0.004062,0.011764,25.875778
6149,19.857691,LONG,0.000478,0.009494,5e-06,0.009489,25.885267
6150,19.91577,LONG,-0.001541,-0.030697,2.9e-05,-0.030727,25.85454
6151,19.872202,LONG,0.000213,0.004228,2.2e-05,0.004206,25.858746
6152,19.919729,LONG,-0.000426,-0.008476,2.4e-05,-0.0085,25.850246
6153,-19.947407,SHORT,-0.010805,0.215534,0.019934,0.195601,26.045847
6154,-19.651506,SHORT,0.001505,-0.02957,0.000148,-0.029718,26.016129
6155,-19.628586,SHORT,0.000268,-0.00527,1.1e-05,-0.005281,26.010848
6156,-19.822365,SHORT,-0.000322,0.006386,9.7e-05,0.006289,26.017137
6157,19.981876,LONG,0.001449,0.028952,0.019902,0.00905,26.026187
6158,19.954597,LONG,0.002357,0.047027,1.4e-05,0.047014,26.073201
6159,19.95133,LONG,-0.001017,-0.02029,2e-06,-0.020292,26.052909
6160,19.947432,LONG,-0.002842,-0.056698,2e-06,-0.0567,25.996209
6161,-19.933075,SHORT,-0.002904,0.057892,0.01994,0.037952,26.034161
6162,-19.475046,SHORT,0.001077,-0.020968,0.000229,-0.021197,26.012964
6163,-19.725969,SHORT,0.001505,-0.029695,0.000125,-0.02982,25.983143
6164,-19.82589,SHORT,-0.000215,0.004261,5e-05,0.004211,25.987354
6165,19.981325,LONG,0.002469,0.049329,0.019904,0.029425,26.016779
6166,19.953028,LONG,0.005985,0.119428,1.4e-05,0.119414,26.136194
6167,19.927614,LONG,0.001118,0.022285,1.3e-05,0.022272,26.158466
6168,19.833744,LONG,-0.002505,-0.049676,4.7e-05,-0.049722,26.108744
6169,-19.949986,SHORT,-0.000534,0.010647,0.019892,-0.009244,26.099499
6170,-19.909739,SHORT,0.000267,-0.005314,2e-05,-0.005334,26.094165
6171,-19.913767,SHORT,0.005747,-0.114453,2e-06,-0.114455,25.97971
6172,-19.925104,SHORT,-0.001646,0.032804,6e-06,0.032798,26.012508
6173,-18.880659,SHORT,0.003131,-0.059116,0.000522,-0.059639,25.952869
6174,-18.625193,SHORT,0.001535,-0.028597,0.000128,-0.028725,25.924144
6175,-19.771906,SHORT,0.000529,-0.010457,0.000573,-0.011031,25.913114
6176,-19.66519,SHORT,-0.002806,0.055188,5.3e-05,0.055135,25.968248
6177,-19.885162,SHORT,0.000689,-0.013703,0.00011,-0.013813,25.954436
6178,-19.830462,SHORT,0.001747,-0.034646,2.7e-05,-0.034673,25.919763
6179,-19.870333,SHORT,-0.002701,0.053677,2e-05,0.053657,25.973419
6180,-19.740332,SHORT,-0.001592,0.031435,6.5e-05,0.03137,26.00479
6181,-19.915262,SHORT,-0.001914,0.038123,8.7e-05,0.038036,26.042826
6182,-19.865667,SHORT,-0.002611,0.051878,2.5e-05,0.051853,26.094679
6183,-19.473949,SHORT,0.001173,-0.022849,0.000196,-0.023045,26.071634
6184,-19.384468,SHORT,-0.000373,0.007234,4.5e-05,0.007189,26.078823
6185,19.984657,LONG,0.001918,0.038326,0.019685,0.018641,26.097464
6186,19.958574,LONG,0.001648,0.032901,1.3e-05,0.032888,26.130352
6187,19.955118,LONG,-0.002341,-0.046706,2e-06,-0.046708,26.083644
6188,19.960842,LONG,-0.001012,-0.020208,3e-06,-0.020211,26.063433
6189,19.958735,LONG,0.002609,0.052069,1e-06,0.052068,26.115501
6190,19.956448,LONG,0.000957,0.019091,1e-06,0.01909,26.134591
6191,19.947845,LONG,0.002123,0.042341,4e-06,0.042337,26.176927
6192,19.93437,LONG,0.00143,0.02851,7e-06,0.028503,26.205431
6193,17.670231,LONG,-0.001748,-0.030893,0.001132,-0.032025,26.173406
6194,19.506611,LONG,0.00106,0.020676,0.000918,0.019758,26.193163
6195,19.769039,LONG,-0.001431,-0.028293,0.000131,-0.028424,26.164739
6196,19.884771,LONG,0.000795,0.015815,5.8e-05,0.015758,26.180497
6197,19.955677,LONG,0.001853,0.036985,3.5e-05,0.03695,26.217446
6198,19.945732,LONG,-0.004029,-0.080358,5e-06,-0.080363,26.137083
6199,19.953804,LONG,0.002758,0.055039,4e-06,0.055035,26.192118
6200,19.951399,LONG,-0.001325,-0.026439,1e-06,-0.02644,26.165678
6201,19.928841,LONG,-0.001221,-0.024327,1.1e-05,-0.024339,26.141339
6202,19.944614,LONG,-0.000212,-0.004237,8e-06,-0.004245,26.137094
6203,19.944101,LONG,0.00138,0.027525,0.0,0.027525,26.164619
6204,19.946396,LONG,0.001961,0.03911,1e-06,0.039108,26.203728
6205,19.954462,LONG,0.000529,0.010561,4e-06,0.010557,26.214285
6206,19.954477,LONG,0.00037,0.00739,0.0,0.00739,26.221674
6207,19.951944,LONG,-0.00233,-0.046488,1e-06,-0.04649,26.175185
6208,19.960625,LONG,0.002171,0.043341,4e-06,0.043337,26.218522
6209,19.953836,LONG,0.002589,0.051657,3e-06,0.051654,26.270175
6210,19.943344,LONG,-0.002853,-0.056906,5e-06,-0.056911,26.213264
6211,19.943665,LONG,-0.00196,-0.039086,0.0,-0.039086,26.174178
6212,19.954935,LONG,-0.000265,-0.005291,6e-06,-0.005296,26.168882
6213,-19.933569,SHORT,-0.002443,0.048688,0.019944,0.028744,26.197626
6214,-19.61072,SHORT,-0.001596,0.031302,0.000161,0.031141,26.228767
6215,-18.504332,SHORT,-0.000852,0.015772,0.000553,0.015219,26.243985
6216,-9.845798,SHORT,0.001704,-0.016777,0.004329,-0.021106,26.222879
6217,19.984413,LONG,0.001701,0.033994,0.014915,0.019079,26.241959
6218,19.95718,LONG,-0.000425,-0.008482,1.4e-05,-0.008495,26.233463
6219,19.960449,LONG,0.006725,0.134243,2e-06,0.134242,26.367705
6220,19.943613,LONG,0.010135,0.202124,8e-06,0.202116,26.569821
6221,-3.816058,SHORT,0.000261,-0.000997,0.01188,-0.012877,26.556944
6222,-19.918039,SHORT,-0.003453,0.068784,0.008051,0.060733,26.617677
6223,-19.794521,SHORT,-0.001049,0.020761,6.2e-05,0.020699,26.638376
