step,position,action,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl
19323,-19.999315,SHORT,-0.004418,0.088353,0.019999,0.068354,60.376668
19324,-19.99847,SHORT,-0.005152,0.10304,0.0,0.10304,60.479707
19325,-19.999546,SHORT,-0.000716,0.01431,1e-06,0.014309,60.494017
19326,-19.999643,SHORT,-0.003665,0.0733,0.0,0.0733,60.567316
19327,19.995388,LONG,0.0,0.0,0.019998,-0.019998,60.547319
19328,19.99688,LONG,0.000957,0.019145,1e-06,0.019144,60.566463
19329,19.999086,LONG,0.001116,0.022315,1e-06,0.022314,60.588777
19330,19.999254,LONG,-0.002073,-0.041462,0.0,-0.041463,60.547314
19331,19.999119,LONG,0.00016,0.003192,0.0,0.003192,60.550507
19332,19.999182,LONG,-0.006325,-0.126491,0.0,-0.126491,60.424015
19333,19.998659,LONG,0.002166,0.04332,0.0,0.04332,60.467335
19334,19.997763,LONG,-0.001444,-0.028868,0.0,-0.028869,60.438466
19335,19.997614,LONG,0.002725,0.054494,0.0,0.054494,60.49296
19336,19.993034,LONG,-0.001281,-0.02562,2e-06,-0.025622,60.467338
19337,19.99679,LONG,0.001602,0.032026,2e-06,0.032024,60.499362
19338,19.997538,LONG,0.002078,0.041558,0.0,0.041558,60.54092
19339,19.941494,LONG,0.000958,0.019098,2.8e-05,0.01907,60.55999
19340,18.502268,LONG,-0.001597,-0.029542,0.00072,-0.030262,60.529728
19341,-19.999851,SHORT,-0.003762,0.075245,0.019251,0.055994,60.585722
19342,-19.999643,SHORT,0.002003,-0.040059,0.0,-0.040059,60.545663
19343,-19.999681,SHORT,-0.000641,0.01281,0.0,0.01281,60.558473
19344,-19.99966,SHORT,-0.002406,0.048111,0.0,0.048111,60.606584
19345,-19.999666,SHORT,-0.00209,0.04179,0.0,0.04179,60.648374
19346,-19.999655,SHORT,-0.001207,0.024149,0.0,0.024149,60.672523
19347,-19.999638,SHORT,0.001207,-0.024149,0.0,-0.024149,60.648374
19348,-19.99967,SHORT,-0.004839,0.096773,0.0,0.096773,60.745146
19349,19.999439,LONG,0.003551,0.071012,0.02,0.051012,60.796159
19350,19.99905,LONG,-0.000161,-0.003222,0.0,-0.003222,60.792936
19351,19.999031,LONG,-0.000725,-0.014507,0.0,-0.014507,60.778429
19352,19.999172,LONG,0.000806,0.016118,0.0,0.016118,60.794547
19353,19.999399,LONG,0.002334,0.046669,0.0,0.046669,60.841216
19354,19.999405,LONG,0.002488,0.049768,0.0,0.049768,60.890984
19355,19.999258,LONG,0.002642,0.052842,0.0,0.052842,60.943827
19356,19.998621,LONG,-0.002642,-0.052841,0.0,-0.052841,60.890986
19357,19.998917,LONG,0.000481,0.009618,0.0,0.009618,60.900603
19358,19.998819,LONG,0.001201,0.024025,0.0,0.024024,60.924628
19359,19.998499,LONG,-0.000801,-0.016013,0.0,-0.016013,60.908615
19360,19.998472,LONG,-0.001042,-0.020836,0.0,-0.020836,60.887779
19361,-19.999798,SHORT,-0.000963,0.019254,0.019999,-0.000745,60.887033
19362,-19.999615,SHORT,0.001844,-0.036886,0.0,-0.036886,60.850147
19363,-19.999588,SHORT,0.002001,-0.040017,0.0,-0.040017,60.81013
19364,-19.999645,SHORT,-0.00056,0.011197,0.0,0.011197,60.821327
19365,19.991354,LONG,0.00056,0.011192,0.019995,-0.008803,60.812523
19366,19.998837,LONG,0.004069,0.081384,4e-06,0.08138,60.893903
19367,19.992123,LONG,-0.001913,-0.038244,3e-06,-0.038248,60.855656
19368,19.998579,LONG,0.000319,0.006381,3e-06,0.006378,60.862034
19369,-19.999838,SHORT,-0.003676,0.073511,0.019999,0.053512,60.915546
19370,-19.999691,SHORT,0.0004,-0.008003,0.0,-0.008003,60.907542
19371,-19.999666,SHORT,-0.001361,0.027225,0.0,0.027225,60.934767
19372,-19.999666,SHORT,0.001681,-0.033625,0.0,-0.033625,60.901142
19373,19.999617,LONG,0.00088,0.017591,0.02,-0.002409,60.898733
19374,19.99918,LONG,0.000559,0.011186,0.0,0.011185,60.909918
19375,19.999138,LONG,-0.000479,-0.009587,0.0,-0.009587,60.900331
19376,19.999214,LONG,0.001597,0.03194,0.0,0.03194,60.932271
19377,19.960554,LONG,-0.001517,-0.030283,1.9e-05,-0.030302,60.901968
19378,19.984564,LONG,-0.001599,-0.031965,1.2e-05,-0.031977,60.869991
19379,19.998829,LONG,0.0008,0.016,7e-06,0.015993,60.885985
19380,19.998169,LONG,-0.002322,-0.046435,0.0,-0.046435,60.839549
19381,19.996702,LONG,0.001122,0.022429,1e-06,0.022428,60.861977
19382,19.967289,LONG,0.0004,0.007992,1.5e-05,0.007978,60.869955
19383,19.869059,LONG,0.00064,0.012718,4.9e-05,0.012669,60.882624
19384,-19.999762,SHORT,0.001119,-0.022384,0.019934,-0.042318,60.840306
19385,19.998892,LONG,0.000559,0.011182,0.019999,-0.008817,60.831489
19386,19.998976,LONG,-0.000559,-0.011182,0.0,-0.011182,60.820307
19387,19.999123,LONG,-0.000959,-0.019184,0.0,-0.019184,60.801123
19388,19.999208,LONG,-0.00088,-0.017601,0.0,-0.017601,60.783521
19389,-19.999729,SHORT,-0.000801,0.016015,0.019999,-0.003984,60.779537
19390,-19.999474,SHORT,-0.00032,0.00641,0.0,0.006409,60.785946
19391,-19.999466,SHORT,-0.002487,0.049744,0.0,0.049744,60.83569
19392,-19.999466,SHORT,0.000161,-0.003213,0.0,-0.003213,60.832477
19393,-19.999653,SHORT,-0.002493,0.04986,0.0,0.04986,60.882338
19394,-19.999578,SHORT,0.001046,-0.020924,0.0,-0.020924,60.861413
19395,-19.999668,SHORT,0.001527,-0.030542,0.0,-0.030542,60.830871
19396,-19.999666,SHORT,0.000321,-0.006424,0.0,-0.006424,60.824447
19397,19.999672,LONG,0.000722,0.014447,0.02,-0.005553,60.818894
19398,19.999386,LONG,-0.000241,-0.004814,0.0,-0.004814,60.814079
19399,19.999393,LONG,0.001764,0.035278,0.0,0.035278,60.849357
19400,19.999451,LONG,0.001441,0.028818,0.0,0.028818,60.878175
19401,19.998951,LONG,-0.0004,-0.008001,0.0,-0.008001,60.870174
19402,19.998493,LONG,0.001679,0.03358,0.0,0.03358,60.903754
19403,19.997408,LONG,-0.000719,-0.014384,1e-06,-0.014384,60.88937
19404,19.998575,LONG,-0.00072,-0.014395,1e-06,-0.014396,60.874974
19405,-19.999741,SHORT,-0.00024,0.004801,0.019999,-0.015198,60.859776
19406,-19.999445,SHORT,0.00048,-0.009601,0.0,-0.009601,60.850175
19407,-19.999462,SHORT,-0.001521,0.030417,0.0,0.030417,60.880593
19408,-19.999254,SHORT,0.000481,-0.00961,0.0,-0.009611,60.870982
19409,19.999695,LONG,0.00216,0.043191,0.019999,0.023191,60.894173
19410,19.999451,LONG,-0.000959,-0.019184,0.0,-0.019184,60.874989
19411,19.999474,LONG,-0.00016,-0.003199,0.0,-0.003199,60.87179
19412,19.999508,LONG,0.00016,0.003199,0.0,0.003199,60.874989
19413,-19.999645,SHORT,-0.00072,0.0144,0.02,-0.005599,60.86939
19414,-19.999308,SHORT,-0.000961,0.019216,0.0,0.019216,60.888606
19415,-19.999372,SHORT,0.001281,-0.025618,0.0,-0.025618,60.862988
19416,-19.999493,SHORT,-0.000961,0.01921,0.0,0.01921,60.882198
19417,-19.999561,SHORT,-0.001523,0.030454,0.0,0.030454,60.912653
19418,-19.999529,SHORT,0.000401,-0.008019,0.0,-0.008019,60.904634
19419,-19.999592,SHORT,-0.002328,0.046554,0.0,0.046554,60.951187
19420,-19.999485,SHORT,0.001365,-0.027303,0.0,-0.027303,60.923884
19421,19.999704,LONG,0.000481,0.009628,0.02,-0.010372,60.913512
19422,19.999306,LONG,-0.000642,-0.012838,0.0,-0.012838,60.900675
19423,19.999359,LONG,0.002085,0.041692,0.0,0.041692,60.942367
19424,19.999243,LONG,-0.00032,-0.006408,0.0,-0.006409,60.935958
19425,19.995337,LONG,0.000721,0.014413,2e-06,0.014411,60.950369
19426,19.995934,LONG,-0.002646,-0.052901,0.0,-0.052902,60.897468
19427,19.998932,LONG,-0.000401,-0.008029,1e-06,-0.00803,60.889437
19428,19.998413,LONG,-0.000321,-0.006425,0.0,-0.006425,60.883012
19429,19.997974,LONG,-0.000562,-0.011249,0.0,-0.011249,60.871763
19430,19.998425,LONG,0.001526,0.030518,0.0,0.030518,60.902281
19431,19.996891,LONG,0.002565,0.051291,1e-06,0.05129,60.953571
19432,-19.999857,SHORT,0.00176,-0.035191,0.019998,-0.05519,60.898381
19433,-19.998106,SHORT,-8e-05,0.001598,1e-06,0.001597,60.899979
19434,-19.999201,SHORT,8e-05,-0.001598,1e-06,-0.001599,60.89838
19435,-19.998482,SHORT,-0.00048,0.009591,0.0,0.00959,60.90797
19436,-19.99699,SHORT,0.001039,-0.020773,1e-06,-0.020774,60.887197
19437,-19.977627,SHORT,0.000559,-0.011166,1e-05,-0.011175,60.876021
19438,-19.995192,SHORT,-0.000878,0.017564,9e-06,0.017555,60.893577
19439,19.996758,LONG,0.000719,0.014373,0.019996,-0.005623,60.887954
19440,19.99921,LONG,0.002631,0.052619,1e-06,0.052618,60.940572
19441,19.998541,LONG,0.000875,0.017508,0.0,0.017508,60.95808
19442,19.997252,LONG,-0.000398,-0.007956,1e-06,-0.007957,60.950123
19443,19.998829,LONG,-8e-05,-0.001592,1e-06,-0.001592,60.948531
19444,19.99865,LONG,-0.002231,-0.044619,0.0,-0.044619,60.903912
19445,-19.999693,SHORT,-0.000239,0.004787,0.019999,-0.015212,60.8887
19446,-19.999556,SHORT,0.001595,-0.03189,0.0,-0.03189,60.85681
19447,-19.999592,SHORT,0.000239,-0.004779,0.0,-0.004779,60.852031
19448,-19.999586,SHORT,-0.001833,0.036669,0.0,0.036669,60.888699
19449,-19.999416,SHORT,0.000319,-0.006382,0.0,-0.006382,60.882317
19450,-19.99939,SHORT,0.001275,-0.025507,0.0,-0.025507,60.85681
19451,-19.999456,SHORT,0.000159,-0.003186,0.0,-0.003186,60.853624
19452,-19.999432,SHORT,0.001274,-0.025471,0.0,-0.025471,60.828153
19453,-16.810966,SHORT,0.002463,-0.041405,0.001594,-0.042999,60.785154
19454,-19.996105,SHORT,0.00111,-0.022202,0.001593,-0.023795,60.761359
19455,-19.99716,SHORT,0.00506,-0.101188,1e-06,-0.101188,60.660171
19456,-19.999306,SHORT,0.002048,-0.040966,1e-06,-0.040967,60.619204
19457,-19.999172,SHORT,-0.001812,0.036235,0.0,0.036235,60.655439
19458,-19.998186,SHORT,-0.001894,0.037878,0.0,0.037878,60.693317
19459,-19.988192,SHORT,0.000474,-0.009472,5e-06,-0.009477,60.68384
19460,19.995153,LONG,-0.001501,-0.030019,0.019992,-0.050011,60.633829
19461,19.997625,LONG,0.002291,0.045806,1e-06,0.045805,60.679634
19462,19.993279,LONG,-0.000631,-0.012623,2e-06,-0.012625,60.667009
19463,19.996687,LONG,-0.003163,-0.063246,2e-06,-0.063247,60.603762
19464,19.998957,LONG,-0.001109,-0.022186,1e-06,-0.022187,60.581575
19465,-19.999689,SHORT,0.000238,-0.004756,0.019999,-0.024756,60.556819
19466,-19.999491,SHORT,-0.001428,0.028555,0.0,0.028555,60.585374
19467,-19.99943,SHORT,-0.000318,0.006351,0.0,0.006351,60.591725
19468,-19.99947,SHORT,0.001349,-0.026978,0.0,-0.026978,60.564747
19469,19.999472,LONG,0.003404,0.068077,0.019999,0.048077,60.612824
19470,19.999264,LONG,0.006616,0.132321,0.0,0.132321,60.745145
19471,19.999193,LONG,-0.001729,-0.034571,0.0,-0.034571,60.710574
19472,19.999191,LONG,0.003611,0.072216,0.0,0.072216,60.78279
19473,-19.999599,SHORT,-0.000862,0.017246,0.019999,-0.002754,60.780036
19474,-19.999474,SHORT,-0.001884,0.037679,0.0,0.037679,60.817715
19475,-19.999285,SHORT,-0.001966,0.039324,0.0,0.039324,60.857039
19476,-19.999352,SHORT,0.000315,-0.006297,0.0,-0.006297,60.850742
19477,-19.999647,SHORT,-0.000945,0.018897,0.0,0.018897,60.869639
19478,-19.999626,SHORT,0.0,-0.0,0.0,-0.0,60.869639
19479,-19.999662,SHORT,-0.001577,0.031535,0.0,0.031535,60.901174
19480,-19.999578,SHORT,0.001892,-0.037836,0.0,-0.037836,60.863338
19481,19.999605,LONG,0.002438,0.048766,0.02,0.028767,60.892104
19482,19.999279,LONG,0.000157,0.003142,0.0,0.003142,60.895246
19483,19.999302,LONG,0.00055,0.010993,0.0,0.010993,60.906239
19484,19.999283,LONG,0.000157,0.00314,0.0,0.00314,60.909379
19485,-19.999746,SHORT,-0.000785,0.015705,0.02,-0.004295,60.905084
19486,-19.999611,SHORT,0.001021,-0.020413,0.0,-0.020413,60.884671
19487,-19.999678,SHORT,-0.002357,0.047139,0.0,0.047139,60.93181
19488,-19.999554,SHORT,-0.001653,0.033064,0.0,0.033064,60.964874
19489,-19.999327,SHORT,0.001417,-0.028343,0.0,-0.028343,60.93653
19490,-19.999516,SHORT,0.002828,-0.056567,0.0,-0.056567,60.879964
19491,-19.999619,SHORT,0.000863,-0.017253,0.0,-0.017253,60.862711
19492,-19.999607,SHORT,0.001723,-0.03446,0.0,-0.03446,60.82825
19493,-19.876656,SHORT,0.001017,-0.02021,6.1e-05,-0.020272,60.807979
19494,-19.98634,SHORT,0.006001,-0.119945,5.5e-05,-0.12,60.687979
19495,-19.997623,SHORT,-0.002334,0.046673,6e-06,0.046667,60.734646
19496,-19.998632,SHORT,0.002178,-0.043567,1e-06,-0.043567,60.691079
19497,-19.999346,SHORT,0.005426,-0.108507,0.0,-0.108507,60.582572
19498,-19.99946,SHORT,0.001004,-0.020087,0.0,-0.020087,60.562485
19499,-19.999454,SHORT,-0.004256,0.085121,0.0,0.085121,60.647605
19500,-19.99917,SHORT,0.000698,-0.013953,0.0,-0.013954,60.633652
19501,-19.999657,SHORT,-0.001008,0.020159,0.0,0.020158,60.65381
19502,-19.99962,SHORT,-0.002874,0.057486,0.0,0.057486,60.711296
19503,-19.999565,SHORT,-0.001479,0.029584,0.0,0.029584,60.74088
19504,-19.99955,SHORT,-0.001325,0.026507,0.0,0.026507,60.767387
19505,19.721102,LONG,7.8e-05,0.001538,0.01986,-0.018322,60.749065
19506,19.998882,LONG,-0.000156,-0.00312,0.000139,-0.003259,60.745806
19507,19.998793,LONG,-0.001171,-0.023419,0.0,-0.023419,60.722387
19508,19.998867,LONG,0.003665,0.073287,0.0,0.073287,60.795674
19509,19.999252,LONG,-0.000934,-0.018687,0.0,-0.018687,60.776988
19510,19.999243,LONG,-0.000156,-0.003116,0.0,-0.003116,60.773872
19511,19.999083,LONG,0.001479,0.029583,0.0,0.029583,60.803455
19512,19.999121,LONG,-0.000623,-0.012451,0.0,-0.012451,60.791004
19513,16.077814,LONG,-0.00109,-0.017532,0.001961,-0.019492,60.771512
19514,19.942757,LONG,-0.002497,-0.049795,0.001932,-0.051727,60.719784
19515,19.997604,LONG,-0.002973,-0.059456,2.7e-05,-0.059484,60.660301
19516,19.998144,LONG,0.005392,0.107832,0.0,0.107832,60.768133
19517,19.998684,LONG,0.002802,0.056032,0.0,0.056032,60.824164
19518,19.998869,LONG,-0.00249,-0.049799,0.0,-0.049799,60.774366
19519,19.998617,LONG,-0.001091,-0.021826,0.0,-0.021826,60.75254
19520,19.998463,LONG,0.008388,0.167755,0.0,0.167755,60.920295
19521,19.998035,LONG,-0.002711,-0.05421,0.0,-0.05421,60.866084
19522,19.998434,LONG,0.006339,0.126778,0.0,0.126778,60.992863
19523,-19.9937,SHORT,0.003232,-0.06461,0.019996,-0.084606,60.908257
19524,-19.999531,SHORT,0.00368,-0.073607,3e-06,-0.07361,60.834647
19525,-19.999239,SHORT,0.001682,-0.033646,0.0,-0.033646,60.801001
19526,-19.999334,SHORT,0.005106,-0.102119,0.0,-0.102119,60.698882
19527,-19.999474,SHORT,-0.001293,0.025862,0.0,0.025862,60.724743
19528,-19.999395,SHORT,-0.001219,0.024371,0.0,0.024371,60.749114
19529,-19.999573,SHORT,0.001295,-0.025893,0.0,-0.025893,60.723221
19530,-19.999586,SHORT,0.002964,-0.059276,0.0,-0.059276,60.663945
19531,-19.999588,SHORT,-0.000379,0.00759,0.0,0.00759,60.671535
19532,-19.999556,SHORT,-0.004947,0.098929,0.0,0.098929,60.770463
19533,-19.999556,SHORT,-0.002444,0.048884,0.0,0.048884,60.819347
19534,-19.999565,SHORT,0.00191,-0.038201,0.0,-0.038201,60.781146
19535,-19.999514,SHORT,0.003353,-0.067056,0.0,-0.067056,60.71409
19536,-19.999575,SHORT,0.000532,-0.010647,0.0,-0.010647,60.703443
19537,19.999636,LONG,0.000532,0.010642,0.02,-0.009358,60.694085
19538,19.999329,LONG,0.002732,0.054639,0.0,0.054639,60.748724
19539,19.999199,LONG,-0.00258,-0.051599,0.0,-0.051599,60.697124
19540,19.999231,LONG,-0.000912,-0.018243,0.0,-0.018243,60.678881
19541,-19.999662,SHORT,-0.003199,0.063984,0.019999,0.043985,60.722866
19542,-19.999493,SHORT,0.00122,-0.024399,0.0,-0.024399,60.698467
19543,-19.999548,SHORT,0.003271,-0.065425,0.0,-0.065425,60.633042
19544,-19.999561,SHORT,0.000456,-0.009112,0.0,-0.009112,60.62393
19545,19.999609,LONG,0.000986,0.019729,0.02,-0.000271,60.623659
19546,19.998972,LONG,0.004163,0.08325,0.0,0.08325,60.706909
19547,19.998835,LONG,0.000604,0.01208,0.0,0.01208,60.718989
19548,19.998362,LONG,0.003466,0.069318,0.0,0.069318,60.788307
19549,-19.999672,SHORT,-0.002787,0.055741,0.019999,0.035742,60.824049
19550,-19.999451,SHORT,-0.001057,0.021131,0.0,0.021131,60.84518
19551,-19.99939,SHORT,-0.000302,0.006042,0.0,0.006042,60.851222
19552,-19.999437,SHORT,-0.001587,0.031749,0.0,0.031749,60.882971
19553,19.933571,LONG,0.000454,0.009046,0.019967,-0.01092,60.872051
19554,19.998728,LONG,0.003774,0.075473,3.3e-05,0.07544,60.947491
19555,19.998194,LONG,0.000151,0.003013,0.0,0.003013,60.950503
19556,19.993214,LONG,-0.000377,-0.007531,2e-06,-0.007534,60.94297
19557,-19.689781,SHORT,-0.001886,0.037127,0.019841,0.017285,60.960255
19558,-19.998653,SHORT,0.002789,-0.055784,0.000154,-0.055939,60.904316
19559,-19.999155,SHORT,-0.003318,0.066357,0.0,0.066357,60.970673
19560,19.977566,LONG,0.001283,0.025636,0.019988,0.005648,60.976321
19561,19.999044,LONG,0.000151,0.003017,1.1e-05,0.003006,60.979328
19562,19.998846,LONG,-0.002568,-0.051353,0.0,-0.051353,60.927975
19563,19.999012,LONG,0.003548,0.070953,0.0,0.070953,60.998928
19564,19.999041,LONG,0.000301,0.006027,0.0,0.006027,61.004955
19565,19.999262,LONG,0.000377,0.007531,0.0,0.007531,61.012486
19566,19.999226,LONG,-0.002413,-0.048249,0.0,-0.048249,60.964237
19567,19.999308,LONG,-0.001133,-0.022657,0.0,-0.022657,60.94158
19568,19.999222,LONG,0.003847,0.076929,0.0,0.076929,61.018509
19569,19.999186,LONG,-0.000527,-0.010541,0.0,-0.010541,61.007968
19570,19.999062,LONG,-0.002791,-0.055811,0.0,-0.055811,60.952157
19571,19.999199,LONG,0.000755,0.015099,0.0,0.015099,60.967256
19572,19.999138,LONG,-0.002267,-0.045332,0.0,-0.045332,60.921924
19573,19.99847,LONG,0.000681,0.01361,0.0,0.01361,60.935533
19574,19.998859,LONG,-0.000302,-0.006048,0.0,-0.006048,60.929485
19575,19.99824,LONG,-0.000983,-0.019668,0.0,-0.019668,60.909817
19576,19.998316,LONG,-0.003488,-0.069749,0.0,-0.069749,60.840068
19577,19.998312,LONG,0.001366,0.027322,0.0,0.027322,60.86739
19578,19.997843,LONG,0.002122,0.042426,0.0,0.042426,60.909816
19579,19.976345,LONG,-0.002804,-0.056022,1.1e-05,-0.056033,60.853783
19580,19.996359,LONG,-0.003878,-0.077555,1e-05,-0.077565,60.776218
19581,-7.656221,SHORT,-0.000915,0.007004,0.013826,-0.006823,60.769395
19582,-19.999691,SHORT,-0.001985,0.039697,0.006172,0.033525,60.802921
19583,-19.999557,SHORT,-0.006517,0.130331,0.0,0.130331,60.933251
19584,19.786694,LONG,0.00146,0.028896,0.019893,0.009003,60.942254
19585,19.997217,LONG,-0.001153,-0.023052,0.000105,-0.023157,60.919097
19586,19.997328,LONG,0.000538,0.010761,0.0,0.010761,60.929858
19587,19.995016,LONG,0.003223,0.064436,1e-06,0.064435,60.994292
19588,-19.912441,SHORT,0.002296,-0.045709,0.019954,-0.065663,60.92863
19589,19.999434,LONG,-0.001606,-0.032125,0.019956,-0.052081,60.876548
19590,19.998957,LONG,-0.002069,-0.041379,0.0,-0.041379,60.835169
19591,19.998859,LONG,0.002681,0.053622,0.0,0.053622,60.888792
19592,19.998846,LONG,0.004732,0.094637,0.0,0.094637,60.983429
19593,19.998697,LONG,-0.001677,-0.033529,0.0,-0.033529,60.949899
19594,19.998707,LONG,-0.002291,-0.045813,0.0,-0.045813,60.904087
19595,19.998617,LONG,0.000535,0.010699,0.0,0.010699,60.914786
19596,19.998674,LONG,0.001298,0.025959,0.0,0.025959,60.940745
19597,19.998444,LONG,-0.001222,-0.024431,0.0,-0.024431,60.916314
19598,19.9981,LONG,-0.001912,-0.038233,0.0,-0.038233,60.878081
19599,19.998066,LONG,-0.000383,-0.007655,0.0,-0.007655,60.870425
19600,19.998592,LONG,0.000536,0.010717,0.0,0.010717,60.881142
19601,19.998581,LONG,-0.00023,-0.004592,0.0,-0.004592,60.87655
19602,19.998571,LONG,-0.000689,-0.013783,0.0,-0.013783,60.862766
19603,19.998564,LONG,0.001837,0.036734,0.0,0.036734,60.8995
19604,19.997709,LONG,-0.000995,-0.019888,0.0,-0.019889,60.879612
19605,19.998861,LONG,0.001377,0.027534,1e-06,0.027533,60.907145
19606,19.998425,LONG,0.000917,0.018335,0.0,0.018334,60.925479
19607,19.998648,LONG,0.001374,0.027471,0.0,0.027471,60.95295
19608,19.998499,LONG,-0.000534,-0.010678,0.0,-0.010679,60.942271
19609,19.997288,LONG,0.00122,0.024398,1e-06,0.024397,60.966669
19610,19.996717,LONG,0.000457,0.009141,0.0,0.009141,60.97581
19611,19.995138,LONG,0.003877,0.077527,1e-06,0.077526,61.053336
19612,19.953192,LONG,0.000152,0.003028,2.1e-05,0.003007,61.056343
19613,19.996326,LONG,0.001137,0.022743,2.2e-05,0.022721,61.079064
19614,19.989786,LONG,-0.003036,-0.060685,3e-06,-0.060689,61.018376
19615,19.997643,LONG,0.000684,0.013676,4e-06,0.013672,61.032047
19616,19.998556,LONG,-0.000304,-0.006077,0.0,-0.006078,61.02597
19617,19.522726,LONG,-0.001521,-0.02969,0.000238,-0.029928,60.996042
19618,19.968809,LONG,0.002736,0.05463,0.000223,0.054407,61.050449
19619,19.959568,LONG,-0.000607,-0.012122,5e-06,-0.012126,61.038323
19620,19.675652,LONG,0.001366,0.026875,0.000142,0.026733,61.065056
19621,-19.999872,SHORT,-0.001214,0.024281,0.019838,0.004443,61.069499
19622,-19.999464,SHORT,-0.000912,0.01823,0.0,0.018229,61.087729
19623,-19.999176,SHORT,0.001595,-0.031891,0.0,-0.031891,61.055838
19624,-19.999153,SHORT,0.00091,-0.0182,0.0,-0.0182,61.037638
19625,-19.980404,SHORT,-0.000531,0.010605,9e-06,0.010596,61.048233
19626,-19.951155,SHORT,-0.001822,0.036349,1.5e-05,0.036335,61.084568
19627,19.999403,LONG,0.002959,0.059177,0.019975,0.039201,61.123769
19628,19.998398,LONG,-0.000455,-0.009092,1e-06,-0.009093,61.114676
19629,19.998861,LONG,-0.000227,-0.004548,0.0,-0.004548,61.110128
19630,19.998915,LONG,-0.002125,-0.042496,0.0,-0.042496,61.067632
19631,19.999134,LONG,0.000911,0.018224,0.0,0.018224,61.085856
19632,19.999001,LONG,0.000152,0.003036,0.0,0.003036,61.088891
19633,19.998289,LONG,-0.000304,-0.006072,0.0,-0.006072,61.08282
19634,19.998541,LONG,-0.00266,-0.053206,0.0,-0.053206,61.029614
19635,19.998672,LONG,0.000761,0.015216,0.0,0.015216,61.04483
19636,19.998781,LONG,0.002886,0.057717,0.0,0.057717,61.102546
19637,19.999083,LONG,0.000607,0.01213,0.0,0.01213,61.114676
19638,19.999092,LONG,0.000152,0.003031,0.0,0.003031,61.117707
19639,19.999184,LONG,0.004461,0.089218,0.0,0.089218,61.206925
19640,19.998653,LONG,0.00098,0.019604,0.0,0.019604,61.226529
19641,19.998226,LONG,0.000979,0.019585,0.0,0.019584,61.246114
19642,19.997356,LONG,-0.001281,-0.025613,0.0,-0.025614,61.2205
19643,19.997696,LONG,0.00098,0.01959,0.0,0.01959,61.24009
19644,19.998701,LONG,0.002032,0.040628,1e-06,0.040627,61.280717
19645,19.855291,LONG,0.002552,0.050678,7.2e-05,0.050606,61.331323
19646,-19.999641,SHORT,-0.001125,0.022504,0.019927,0.002577,61.3339
19647,-19.999313,SHORT,0.002698,-0.053967,0.0,-0.053967,61.279933
19648,-19.99942,SHORT,-0.001723,0.034462,0.0,0.034462,61.314395
19649,-19.998968,SHORT,-0.000375,0.0075,0.0,0.007499,61.321895
19650,-19.997602,SHORT,0.008887,-0.177718,1e-06,-0.177718,61.144176
19651,-19.999283,SHORT,-0.004546,0.090909,1e-06,0.090909,61.235085
19652,-19.99704,SHORT,0.000821,-0.016422,1e-06,-0.016423,61.218661
19653,-19.996639,SHORT,0.00365,-0.072989,0.0,-0.072989,61.145672
19654,-19.998692,SHORT,-0.000744,0.014876,1e-06,0.014875,61.160547
19655,-19.995594,SHORT,-0.004176,0.083495,2e-06,0.083494,61.244041
19656,19.998154,LONG,-0.001346,-0.026915,0.019997,-0.046912,61.197128
19657,19.998888,LONG,0.001869,0.037374,0.0,0.037374,61.234502
19658,19.999022,LONG,-0.002168,-0.043361,0.0,-0.043361,61.191141
19659,19.999283,LONG,0.001944,0.03888,0.0,0.03888,61.230021
19660,19.999197,LONG,-0.00172,-0.03439,0.0,-0.03439,61.195631
19661,19.998976,LONG,7.5e-05,0.001496,0.0,0.001496,61.197128
19662,19.998871,LONG,0.003809,0.076169,0.0,0.076169,61.273297
19663,19.998672,LONG,-0.001865,-0.037301,0.0,-0.037301,61.235995
19664,19.998394,LONG,0.001418,0.028355,0.0,0.028355,61.26435
19665,19.999191,LONG,0.003424,0.068485,0.0,0.068485,61.332835
19666,19.998947,LONG,-0.000149,-0.002973,0.0,-0.002973,61.329862
19667,19.999119,LONG,-0.000744,-0.01487,0.0,-0.01487,61.314992
19668,19.999134,LONG,-7.4e-05,-0.001488,0.0,-0.001488,61.313504
19669,-19.999752,SHORT,-0.001489,0.029777,0.019999,0.009778,61.323282
19670,-19.999493,SHORT,0.000372,-0.007448,0.0,-0.007448,61.315833
19671,-19.99954,SHORT,0.00134,-0.026791,0.0,-0.026791,61.289042
19672,-19.999516,SHORT,-0.001414,0.02828,0.0,0.02828,61.317323
19673,19.99954,LONG,0.001712,0.034229,0.02,0.01423,61.331552
19674,19.999161,LONG,0.000149,0.002974,0.0,0.002973,61.334526
19675,19.998997,LONG,-0.00119,-0.023801,0.0,-0.023801,61.310725
19676,19.999115,LONG,-0.003952,-0.079045,0.0,-0.079045,61.231679
19677,-19.999571,SHORT,-0.000897,0.017941,0.019999,-0.002058,61.229621
19678,-19.999456,SHORT,0.000972,-0.019435,0.0,-0.019435,61.210186
19679,-19.999582,SHORT,-0.000149,0.002989,0.0,0.002989,61.213175
19680,-19.999571,SHORT,0.001493,-0.029868,0.0,-0.029868,61.183307
19681,-19.999119,SHORT,-0.002017,0.040331,0.0,0.040331,61.223638
19682,19.823009,LONG,-0.002171,-0.043027,0.019911,-0.062938,61.160699
